Error #,Timestamp,Keyword,Error Message,Suggested Solution,
1,20160518/170021.295,U0003400,UC4 Server 'MP_PROD#WP' version '9.00A435-3B1' started. ,TBD
86,20160518/170021.296,U0011847,'WORKLOAD_DEFAULT_JOB' set to '1'. ,TBD
87,20160518/170021.296,U0011847,'WORKLOAD_DEFAULT_FT' set to '1'. ,TBD
88,20160518/170021.296,U0011847,'MQ_CHECK_TIME' set to '86400'. ,TBD
89,20160518/170021.296,U0011847,'MQ_BLOCK_COUNT' set to '64'. ,TBD
90,20160518/170021.296,U0011847,'SERVER_OPTIONS' set to 'NNNNNNNNNN5NNNNN'. ,TBD
91,20160518/170021.296,U0011847,'SMGR_PORT_RANGE' set to '2229'. ,TBD
92,20160518/170021.296,U0011847,'EXECUTE_ON_EXCEPTION' set to ' '. ,TBD
93,20160518/170021.296,U0011847,'PASSWORD_EXIT' set to ' '. ,TBD
94,20160518/170021.296,U0011847,'PASSWORD_CHANGE' set to 'YES'. ,TBD
95,20160518/170021.296,U0011847,'LDAP' set to 'N'. ,TBD
96,20160518/170021.296,U0011847,'SHOW_REPORT_HIERARCHICAL' set to 'N'. ,TBD
97,20160518/170021.296,U0011847,'PASSWORD_EXIT_PARAM' set to ' '. ,TBD
98,20160518/170021.296,U0011847,'LOG_TO_DATABASE' set to 'N'. ,TBD
99,20160518/170021.296,U0011847,'SYNC_BLOCK_COUNT' set to '000000100'. ,TBD
100,20160518/170021.296,U0011847,'XML_ENCODING' set to 'ISO-8859-15'. ,TBD
101,20160518/170021.296,U0011847,'XML_ENCODING_CHECK' set to 'Y'. ,TBD
102,20160518/170021.296,U0011847,'EXTERNAL_CHECK_INTERVAL' set to '10'. ,TBD
103,20160518/170021.296,U0011847,'TRASHBIN_SHOW_MAX' set to '5000'. ,TBD
104,20160518/170021.296,U0011847,'VERSIONS_SHOW_MAX' set to '5000'. ,TBD
105,20160518/170021.296,U0011847,'DEFAULT_REPORT_SCAN_MEMORY' set to '000000002'. ,TBD
106,20160518/170021.296,U0011847,'MAX_REPORT_SCAN_MEMORY' set to '000000010'. ,TBD
107,20160518/170021.296,U0011847,'AGENTGROUP_CHECK_INTERVAL' set to '000000010'. ,TBD
108,20160518/170021.296,U0011847,'SQLVAR_MAX_ROWS' set to '800'. ,TBD
109,20160518/170021.296,U0011847,'BACKENDVAR_MAX_ROWS' set to '800'. ,TBD
110,20160518/170021.296,U0011847,'MQA_COUNT_BACK' set to '0'. ,TBD
111,20160518/170021.296,U0011847,'DISABLE_USER_HEADER' set to ' '. ,TBD
112,20160518/170021.296,U0011847,'SQLVAR_INTERNAL' set to 'YES'. ,TBD
113,20160518/170021.296,U0011847,'SQLVAR_SECURITY_LEVEL' set to '3'. ,TBD
114,20160518/170021.296,U0011847,'VAR_SECURITY_LEVEL' set to '3'. ,TBD
115,20160518/170021.296,U0011847,'VARIABLE_SERVICE_CHECK_INTERVAL' set to '000000010'. ,TBD
116,20160518/170021.296,U0011847,'AUTO_TRACE' set to 'N'. ,TBD
117,20160518/170021.296,U0011847,'AUTO_TRACE_MINUTES' set to '000000010'. ,TBD
118,20160518/170021.296,U0011847,'AUTO_TRACE_MSGNR' set to '000000000'. ,TBD
119,20160518/170021.296,U0011847,'AUTO_TRACE_FLAGS' set to ' '. ,TBD
120,20160518/170021.296,U0011847,'AUTO_TRACE_EXECUTE' set to ' '. ,TBD
121,20160518/170021.296,U0011847,'AUTO_TRACE_EXECUTE_CLIENT' set to '000000000'. ,TBD
122,20160518/170021.296,U0011847,'SNMP_REFRESH' set to '000000010'. ,TBD
123,20160518/170021.296,U0011847,'WP_MIN_NUMBER' set to 'MP_PROD_1=14;MP_PROD_2=14'. ,TBD
124,20160518/170021.296,U0011847,'AGENT_COUNT_PER_IP' set to 'Y'. ,TBD
125,20160518/173132.868,===>,Time critical DB call!       OPC: 'SLCU' time: '1:097.574.999' UCUDB: ===> 'SELECT EH_AH_Idnr from EH WHERE EH_AH_Idnr = ?' ,TBD
126,20160518/174028.932,===>,Time critical DB call!       OPC: 'SLCU' time: '1:000.750.999' UCUDB: ===> 'SELECT EH_AH_Idnr from EH WHERE EH_AH_Idnr = ?' ,TBD
127,20160518/175715.950,===>,Time critical DB call!       OPC: 'SLCU' time: '1:029.419.000' UCUDB: ===> 'SELECT EH_AH_Idnr from EH WHERE EH_AH_Idnr = ?' ,TBD
128,20160518/180042.630,===>,Time critical DB call!       OPC: 'SLCU' time: '1:254.768.000' UCUDB: ===> 'SELECT AH_Idnr FROM AH WHERE AH_Idnr=?' ,TBD
129,20160518/182842.520,===>,Time critical DB call!       OPC: 'SLCU' time: '1:766.543.000' UCUDB: ===> 'SELECT * FROM EH WHERE EH_AH_Idnr = ?' ,TBD
130,20160518/182844.101,===>,Time critical DB call!       OPC: 'SLCU' time: '1:485.652.999' UCUDB: ===> 'SELECT * FROM EH WHERE EH_AH_Idnr = ?' ,TBD
131,20160518/183024.132,===>,Time critical DB call!       OPC: 'SLCU' time: '1:482.917.999' UCUDB: ===> 'SELECT AH_Idnr FROM AH WHERE AH_Idnr=?' ,TBD
132,20160518/183318.065,===>,Time critical DB call!       OPC: 'SLCU' time: '1:122.239.999' UCUDB: ===> 'SELECT EH_AH_Idnr from EH WHERE EH_AH_Idnr = ?' ,TBD
133,20160518/184117.727,===>,"Time critical DB call!       OPC: 'SLCB' time: '1:842.265.999' UCUDB: ===> 'Select OH_Client, OH_Idnr, OH_Name, OH_TZ from OH where OH_Client >= 0 and OH_Client <  10000 and OH_Otype  = ? order by OH_Client' ",TBD
134,20160518/184119.618,===>,Time critical DB call!       OPC: 'SLCB' time: '1:465.797.999' UCUDB: ===> 'SELECT * FROM OH WHERE OH_OType = ? AND OH_DeleteFlag = 0' ,TBD
135,20160518/184121.578,===>,"Time critical DB call!       OPC: 'SLCB' time: '1:787.307.999' UCUDB: ===> 'Select OH_Client, OH_Idnr, OH_Name, OH_TZ from OH where OH_Client >= 0 and OH_Client <  10000 and OH_Otype  = ? order by OH_Client' ",TBD
136,20160518/184217.457,===>,Time critical DB call!       OPC: 'SLCU' time: '51:699.370.000' UCUDB - List of bind parameters: UCUDB: 'OH_OType           = QUEUE' UCUDB: 'OH_Client          = 1000' UCUDB: ===> 'SELECT * FROM OH WHERE OH_OType = ? AND OH_DeleteFlag = 0 AND OH_Client = ?' ,TBD
137,20160518/184619.410,===>,Time critical DB call!       OPC: 'SLCU' time: '1:186.576.999' UCUDB: ===> 'SELECT EH_AH_Idnr from EH WHERE EH_AH_Idnr = ?' ,TBD
138,20160518/191411.817,===>,Time critical DB call!       OPC: 'SLCU' time: '1:162.137.999' UCUDB: ===> 'SELECT EH_AH_Idnr from EH WHERE EH_AH_Idnr = ?' ,TBD
139,20160518/200128.743,===>,Time critical DB call!       OPC: 'SLCU' time: '1:067.037.999' UCUDB: ===> 'SELECT EH_AH_Idnr from EH WHERE EH_AH_Idnr = ?' ,TBD
140,20160518/203047.389,===>,Time critical DB call!       OPC: 'SLCU' time: '1:348.842.000' UCUDB: ===> 'SELECT * FROM EH WHERE EH_AH_Idnr = ?' ,TBD
141,20160518/213028.265,===>,Time critical DB call!       OPC: 'SLCU' time: '1:590.476.999' UCUDB: ===> 'SELECT AH_Idnr FROM AH WHERE AH_Idnr=?' ,TBD
142,20160518/213119.074,===>,Time critical DB call!       OPC: 'SLCU' time: '1:048.723.000' UCUDB: ===> 'SELECT EH_AH_Idnr from EH WHERE EH_AH_Idnr = ?' ,TBD
143,20160518/220103.695,===>,Time critical DB call!       OPC: 'SLCU' time: '1:033.954.000' UCUDB: ===> 'SELECT EH_AH_Idnr from EH WHERE EH_AH_Idnr = ?' ,TBD
144,20160518/221309.567,===>,Time critical DB call!       OPC: 'SLCU' time: '1:350.050.999' UCUDB: ===> 'SELECT * FROM EH WHERE EH_AH_Idnr = ?' ,TBD
145,20160518/221310.848,===>,Time critical DB call!       OPC: 'SLCU' time: '1:111.663.000' UCUDB: ===> 'SELECT * FROM EH WHERE EH_AH_Idnr = ?' ,TBD
146,20160518/230029.911,===>,Time critical DB call!       OPC: 'SLCU' time: '1:391.772.999' UCUDB: ===> 'SELECT AH_Idnr FROM AH WHERE AH_Idnr=?' ,TBD
147,20160518/230247.636,===>,Time critical DB call!       OPC: 'SLCU' time: '1:618.886.999' UCUDB: ===> 'SELECT * FROM EH WHERE EH_AH_Idnr in (SELECT EH_AH_IDNR FROM EH WHERE ((EH_Status <= ? OR EH_Status = 1701 OR EH_Status = 1711) AND (EH_HostDst = ? OR EH_HostSrc = ? OR EH_HostFsc = ?) AND (EH_StartTime < ? or EH_StartTime is NULL)) OR EH_Status = 1682) ORDER BY EH_OType ASC' ,TBD
148,20160518/234043.811,===>,Time critical DB call!       OPC: 'SLCU' time: '1:025.614.000' UCUDB: ===> 'SELECT EH_AH_Idnr from EH WHERE EH_AH_Idnr = ?' ,TBD
149,20160518/234616.557,===>,Time critical DB call!       OPC: 'SLCU' time: '1:197.074.999' UCUDB: ===> 'SELECT EH_AH_Idnr from EH WHERE EH_AH_Idnr = ?' ,TBD
150,20160519/000141.892,===>,Time critical DB call!       OPC: 'SLCU' time: '87:797.416.999' UCUDB - List of bind parameters: UCUDB: 'EH_AH_Idnr         = 332693215' UCUDB: ===> 'SELECT * FROM EH WHERE EH_AH_Idnr = ?' ,TBD
151,20160519/000322.827,===>,Time critical DB call!       OPC: 'SLCU' time: '1:169.920.999' UCUDB: ===> 'SELECT EH_AH_Idnr from EH WHERE EH_AH_Idnr = ?' ,TBD
152,20160519/003032.964,===>,Time critical DB call!       OPC: 'SLCU' time: '1:681.418.000' UCUDB: ===> 'SELECT * FROM OPUD WHERE OPUD_OH_Idnr = ?' ,TBD
153,20160519/003046.395,===>,Time critical DB call!       OPC: 'SLCU' time: '1:295.651.000' UCUDB: ===> 'SELECT EH_AH_Idnr from EH WHERE EH_AH_Idnr = ?' ,TBD
154,20160519/004056.826,===>,"Time critical DB call!       OPC: 'INSR' time: '1:008.796.000' UCUDB: ===> 'INSERT INTO RT (RT_AH_Idnr, RT_Type, RT_Lnr, RT_MsgNr, RT_Content) VALUES (?, ?, ?, ?, ?)' ",TBD
155,20160519/015725.434,===>,Time critical DB call!       OPC: 'SLCU' time: '1:418.590.999' UCUDB: ===> 'SELECT * FROM EH WHERE EH_AH_Idnr in (SELECT EH_AH_IDNR FROM EH WHERE ((EH_Status <= ? OR EH_Status = 1701 OR EH_Status = 1711) AND (EH_HostDst = ? OR EH_HostSrc = ? OR EH_HostFsc = ?) AND (EH_StartTime < ? or EH_StartTime is NULL)) OR EH_Status = 1682) ORDER BY EH_OType ASC' ,TBD
156,20160519/015947.232,===>,Time critical DB call!       OPC: 'SLCU' time: '1:269.949.000' UCUDB: ===> 'SELECT EH_AH_Idnr from EH WHERE EH_AH_Idnr = ?' ,TBD
157,20160519/020039.629,===>,Time critical DB call!       OPC: 'SLCU' time: '1:769.798.000' UCUDB: ===> 'SELECT AH_Idnr FROM AH WHERE AH_Idnr=?' ,TBD
158,20160519/023531.730,===>,Time critical DB call!       OPC: 'SLCU' time: '1:454.545.999' UCUDB: ===> 'SELECT * FROM EH WHERE EH_AH_Idnr = ?' ,TBD
159,20160519/040028.507,===>,Time critical DB call!       OPC: 'SLCU' time: '1:812.090.000' UCUDB: ===> 'SELECT AH_Idnr FROM AH WHERE AH_Idnr=?' ,TBD
160,20160519/040119.789,===>,Time critical DB call!       OPC: 'SLCU' time: '1:038.710.999' UCUDB: ===> 'SELECT EH_AH_Idnr from EH WHERE EH_AH_Idnr = ?' ,TBD
161,20160519/042820.010,===>,Time critical DB call!       OPC: 'SLCU' time: '1:402.045.999' UCUDB: ===> 'SELECT * FROM OPUD WHERE OPUD_OH_Idnr = ?' ,TBD
162,20160519/043042.217,===>,Time critical DB call!       OPC: 'SLCU' time: '1:199.370.000' UCUDB: ===> 'SELECT * FROM EH WHERE EH_AH_Idnr = ?' ,TBD
163,20160519/043106.580,===>,Time critical DB call!       OPC: 'SLCU' time: '4:769.728.999' UCUDB: ===> 'SELECT * FROM EH WHERE EH_AH_Idnr = ?' ,TBD
164,20160519/043144.162,===>,"Time critical DB call!       OPC: 'SLCU' time: '1:051.066.999' UCUDB: ===> 'SELECT * FROM MQWP WHERE MQWP_SchedTime<=? ORDER BY MQWP_Priority, MQWP_SchedTime, MQWP_PK FOR UPDATE SKIP LOCKED' ",TBD
165,20160519/043637.431,===>,Time critical DB call!       OPC: 'SLCU' time: '1:364.492.999' UCUDB: ===> 'SELECT * FROM EH WHERE EH_AH_Idnr = ?' ,TBD
166,20160519/044045.548,===>,"Time critical DB call!       OPC: 'SLCU' time: '74:698.481.999' UCUDB - List of bind parameters: UCUDB: 'MQWP_SchedTime     = 2016-5-19 11:39:30.0' UCUDB: ===> 'SELECT * FROM MQWP WHERE MQWP_SchedTime<=? ORDER BY MQWP_Priority, MQWP_SchedTime, MQWP_PK FOR UPDATE SKIP LOCKED' ",TBD
167,20160519/044053.774,===>,Time critical DB call!       OPC: 'SLCU' time: '1:081.650.000' UCUDB: ===> 'SELECT * FROM OPUD WHERE OPUD_OH_Idnr = ?' ,TBD
168,20160519/060535.339,===>,"Time critical DB call!       OPC: 'SLCB' time: '2:235.200.999' UCUDB: ===> 'SELECT AHGH_HostName, COUNT(*) AHGH_AHG_Lnr, SUM(EH_Resource) AHGH_Lnr FROM AHGH, EH WHERE AHGH_AH_Idnr=? AND AHGH_AHG_Lnr=? AND EH_HostDst=AHGH_HostName AND EH_OType IN ('JOBS','JOBD') AND (EH_Status BETWEEN ? AND ?) GROUP BY AHGH_HostName ORDER BY AHGH_HostName ASC' ",TBD
169,20160519/070123.119,===>,Time critical DB call!       OPC: 'SLCU' time: '1:153.961.999' UCUDB: ===> 'SELECT EH_AH_Idnr from EH WHERE EH_AH_Idnr = ?' ,TBD
170,20160519/071617.469,===>,Time critical DB call!       OPC: 'SLCU' time: '1:213.263.999' UCUDB: ===> 'SELECT EH_AH_Idnr from EH WHERE EH_AH_Idnr = ?' ,TBD
171,20160519/073028.515,===>,Time critical DB call!       OPC: 'SLCU' time: '1:884.681.000' UCUDB: ===> 'SELECT AH_Idnr FROM AH WHERE AH_Idnr=?' ,TBD
172,20160519/080039.766,===>,Time critical DB call!       OPC: 'SLCU' time: '1:027.261.999' UCUDB: ===> 'SELECT AH_Idnr FROM AH WHERE AH_Idnr=?' ,TBD
173,20160519/090405.172,===>,"Time critical DB call!       OPC: 'SLCB' time: '1:151.686.999' UCUDB: ===> 'SELECT AHGH_HostName, COUNT(*) AHGH_AHG_Lnr, SUM(EH_Resource) AHGH_Lnr FROM AHGH, EH WHERE AHGH_AH_Idnr=? AND AHGH_AHG_Lnr=? AND EH_HostDst=AHGH_HostName AND EH_OType IN ('JOBS','JOBD') AND (EH_Status BETWEEN ? AND ?) GROUP BY AHGH_HostName ORDER BY AHGH_HostName ASC' ",TBD
174,20160519/093111.726,===>,Time critical DB call!       OPC: 'SLCU' time: '1:036.982.999' UCUDB: ===> 'SELECT EH_AH_Idnr from EH WHERE EH_AH_Idnr = ?' ,TBD
175,20160519/100042.971,===>,"Time critical DB call!       OPC: 'INSR' time: '5:604.556.999' UCUDB - List of bind parameters: UCUDB: 'RT_AH_Idnr         = 329381875' UCUDB: 'RT_Type            = REP' UCUDB: 'RT_Lnr             = 1' UCUDB: ===> 'INSERT INTO RT (RT_AH_Idnr, RT_Type, RT_Lnr, RT_MsgNr, RT_Content) VALUES (?, ?, ?, ?, ?)' ",TBD
176,20160519/101618.632,===>,Time critical DB call!       OPC: 'SLCU' time: '1:178.600.000' UCUDB: ===> 'SELECT EH_AH_Idnr from EH WHERE EH_AH_Idnr = ?' ,TBD
177,20160519/103027.964,===>,Time critical DB call!       OPC: 'SLCU' time: '1:110.325.999' UCUDB: ===> 'SELECT AH_Idnr FROM AH WHERE AH_Idnr=?' ,TBD
178,20160519/113708.500,===>,"Time critical DB call!       OPC: 'SLCB' time: '1:360.451.999' UCUDB: ===> 'SELECT AHGH_HostName, COUNT(*) AHGH_AHG_Lnr, SUM(EH_Resource) AHGH_Lnr FROM AHGH, EH WHERE AHGH_AH_Idnr=? AND AHGH_AHG_Lnr=? AND EH_HostDst=AHGH_HostName AND EH_OType IN ('JOBS','JOBD') AND (EH_Status BETWEEN ? AND ?) GROUP BY AHGH_HostName ORDER BY AHGH_HostName ASC' ",TBD
179,20160519/120145.246,===>,"Time critical DB call!       OPC: 'SLCB' time: '2:207.152.999' UCUDB: ===> 'SELECT AHGH_HostName, COUNT(*) AHGH_AHG_Lnr, SUM(EH_Resource) AHGH_Lnr FROM AHGH, EH WHERE AHGH_AH_Idnr=? AND AHGH_AHG_Lnr=? AND EH_HostDst=AHGH_HostName AND EH_OType IN ('JOBS','JOBD') AND (EH_Status BETWEEN ? AND ?) GROUP BY AHGH_HostName ORDER BY AHGH_HostName ASC' ",TBD
180,20160519/123121.491,===>,Time critical DB call!       OPC: 'SLCU' time: '1:139.977.999' UCUDB: ===> 'SELECT EH_AH_Idnr from EH WHERE EH_AH_Idnr = ?' ,TBD
181,20160519/130037.548,===>,Time critical DB call!       OPC: 'SLCU' time: '2:323.847.999' UCUDB: ===> 'SELECT AH_Idnr FROM AH WHERE AH_Idnr=?' ,TBD
182,20160519/132047.863,===>,Time critical DB call!       OPC: 'SLCU' time: '1:277.800.000' UCUDB: ===> 'SELECT EH_AH_Idnr from EH WHERE EH_AH_Idnr = ?' ,TBD
183,20160519/132913.664,===>,Time critical DB call!       OPC: 'SLCU' time: '1:628.519.000' UCUDB: ===> 'SELECT * FROM EH WHERE EH_AH_Idnr in (SELECT EH_AH_IDNR FROM EH WHERE ((EH_Status <= ? OR EH_Status = 1701 OR EH_Status = 1711) AND (EH_HostDst = ? OR EH_HostSrc = ? OR EH_HostFsc = ?) AND (EH_StartTime < ? or EH_StartTime is NULL)) OR EH_Status = 1682) ORDER BY EH_OType ASC' ,TBD
184,20160519/132948.964,===>,Time critical DB call!       OPC: 'SLCU' time: '27:946.049.999' UCUDB - List of bind parameters: UCUDB: 'EH_Status          = 1699' UCUDB: 'EH_HostDst         = RAPTOR_CHD1B02C-C070' UCUDB: 'EH_HostSrc         = RAPTOR_CHD1B02C-C070' UCUDB: 'EH_LoginSrc        = RAPTOR_CHD1B02C-C070' UCUDB: 'EH_StartTime       = 2016-5-19 20:29:18.0' UCUDB: ===> 'SELECT * FROM EH WHERE EH_AH_Idnr in (SELECT EH_AH_IDNR FROM EH WHERE ((EH_Status <= ? OR EH_Status = 1701 OR EH_Status = 1711) AND (EH_HostDst = ? OR EH_HostSrc = ? OR EH_HostFsc = ?) AND (EH_StartTime < ? or EH_StartTime is NULL)) OR EH_Status = 1682) ORDER BY EH_OType ASC' ,TBD
